Idx,w_bc,min-bc-loss,min-total-loss
693.0000,823.9786,0.0001,0.0410
694.0000,835.4528,0.0000,0.0268
695.0000,847.0868,0.0001,0.0469
696.0000,858.8829,0.0001,0.0430
697.0000,870.8431,0.0001,0.0479
698.0000,882.9700,0.0000,0.0530
699.0000,895.2657,0.0001,0.0411
700.0000,907.7327,0.0001,0.0476
701.0000,920.3732,0.0000,0.0220
702.0000,933.1898,0.0000,0.0230
703.0000,946.1848,0.0000,0.0348
704.0000,959.3608,0.0000,0.0228
705.0000,972.7203,0.0000,0.0224
706.0000,986.2658,0.0001,0.0399
707.0000,1000.0000,0.0000,0.0317
