Idx,w_bc,min-bc-loss,min-total-loss
639.0000,6.8840,0.0012,0.0143
640.0000,6.9798,0.0012,0.0144
641.0000,7.0770,0.0021,0.0112
642.0000,7.1756,0.0015,0.0119
643.0000,7.2755,0.0006,0.0096
644.0000,7.3768,0.0009,0.0108
645.0000,7.4795,0.0018,0.0159
646.0000,7.5837,0.0022,0.0146
647.0000,7.6893,0.0001,0.0072
648.0000,7.7964,0.0010,0.0127
649.0000,7.9049,0.0084,0.0397
650.0000,8.0150,0.0011,0.0206
651.0000,8.1266,0.0013,0.0205
652.0000,8.2398,0.0008,0.0157
653.0000,8.3545,0.0009,0.0142
654.0000,8.4709,0.0012,0.0176
655.0000,8.5888,0.0016,0.0123
656.0000,8.7084,0.0016,0.0119
657.0000,8.8297,0.0014,0.0149
658.0000,8.9527,0.0015,0.0177
659.0000,9.0773,0.0012,0.0090
660.0000,9.2037,0.0024,0.0118
