Idx,w_bc,min-bc-loss,min-total-loss
672.0000,10.8652,0.0006,0.0071
673.0000,11.0165,0.0008,0.0074
674.0000,11.1699,0.0008,0.0101
675.0000,11.3254,0.0011,0.0097
676.0000,11.4831,0.0009,0.0083
677.0000,11.6430,0.0008,0.0083
678.0000,11.8052,0.0003,0.0044
679.0000,11.9696,0.0002,0.0087
680.0000,12.1362,0.0002,0.0098
681.0000,12.3052,0.0000,0.0043
682.0000,12.4766,0.0001,0.0080
683.0000,12.6503,0.0001,0.0049
684.0000,12.8265,0.0002,0.0080
685.0000,13.0051,0.0001,0.0064
686.0000,13.1862,0.0003,0.0101
687.0000,13.3698,0.0002,0.0095
688.0000,13.5560,0.0002,0.0101
689.0000,13.7448,0.0006,0.0112
690.0000,13.9362,0.0002,0.0047
691.0000,14.1303,0.0001,0.0053
